exchange_rates,dates
3.2549,2009-01-27
3.2992,2009-01-28
3.4828,2009-02-02
3.523,2009-02-03
3.607,2009-02-04
3.6112,2009-02-05
3.5564,2009-02-06
3.5165,2009-02-09
3.4653,2009-02-10
3.4983,2009-02-11
3.5761,2009-02-12
3.5949,2009-02-13
3.736,2009-02-16
3.8238,2009-02-17
3.8978,2009-02-18
3.6952,2009-02-19
3.7823,2009-02-20
3.6592,2009-02-23
3.6602,2009-02-24
3.6312,2009-02-25
3.6869,2009-02-26
3.6758,2009-02-27
3.7674,2009-03-02
3.7563,2009-03-03
3.7906,2009-03-04
3.7358,2009-03-05
3.7436,2009-03-06
3.7458,2009-03-09
3.7273,2009-03-10
3.6342,2009-03-11
3.6105,2009-03-12
3.4721,2009-03-13
3.4625,2009-03-16
3.4373,2009-03-17
3.4774,2009-03-18
3.3657,2009-03-19
3.3942,2009-03-20
3.3533,2009-03-23
3.333,2009-03-24
3.3784,2009-03-25
3.3605,2009-03-26
3.4054,2009-03-27
3.5222,2009-04-01
3.3805,2009-04-02
3.3078,2009-04-03
3.2615,2009-04-06
3.3828,2009-04-07
3.414,2009-04-08
3.3388,2009-04-09
3.3225,2009-04-10
3.3019,2009-04-14
3.1946,2009-04-15
3.2628,2009-04-16
3.2764,2009-04-17
3.36,2009-04-20
3.4196,2009-04-21
3.4205,2009-04-22
3.3862,2009-04-23
3.381,2009-04-24
3.4456,2009-04-27
3.5108,2009-04-28
3.3049,2009-05-04
3.2548,2009-05-05
3.2985,2009-05-06
3.2632,2009-05-07
3.2419,2009-05-08
3.2145,2009-05-11
3.225,2009-05-12
3.2078,2009-05-13
3.2898,2009-05-14
3.2979,2009-05-15
3.3281,2009-05-18
3.2141,2009-05-19
3.1907,2009-05-20
3.2049,2009-05-21
3.1543,2009-05-22
3.1578,2009-05-25
3.1948,2009-05-26
3.1714,2009-05-27
3.2418,2009-05-28
3.1248,2009-06-01
3.1789,2009-06-02
3.1528,2009-06-03
3.1685,2009-06-04
3.1983,2009-06-05
3.2706,2009-06-08
3.2385,2009-06-09
3.1698,2009-06-10
3.173,2009-06-12
3.2434,2009-06-15
3.2698,2009-06-16
3.2556,2009-06-17
3.2679,2009-06-18
3.272,2009-06-19
3.2485,2009-06-22
3.2742,2009-06-23
3.2265,2009-06-24
3.2345,2009-06-25
3.211,2009-06-26
3.1375,2009-07-01
3.1013,2009-07-02
3.1236,2009-07-03
3.1483,2009-07-06
3.1298,2009-07-07
3.1852,2009-07-08
3.1222,2009-07-09
3.1425,2009-07-10
3.16,2009-07-13
3.1158,2009-07-14
3.0557,2009-07-15
3.0527,2009-07-16
3.063,2009-07-17
3.0236,2009-07-20
3.0023,2009-07-21
3.0091,2009-07-22
2.983,2009-07-23
2.9663,2009-07-24
2.923,2009-07-27
2.9237,2009-07-28
2.8843,2009-08-03
2.8465,2009-08-04
2.8547,2009-08-05
2.8728,2009-08-06
2.9021,2009-08-07
2.8921,2009-08-10
2.9165,2009-08-11
2.9795,2009-08-12
2.8912,2009-08-13
2.884,2009-08-14
2.9703,2009-08-17
2.9575,2009-08-18
2.9645,2009-08-19
2.9073,2009-08-20
2.8848,2009-08-21
2.8791,2009-08-24
2.8714,2009-08-25
2.8558,2009-08-26
2.8975,2009-08-27
2.846,2009-08-28
2.8598,2009-09-01
2.9401,2009-09-02
2.8936,2009-09-03
2.8872,2009-09-04
2.8757,2009-09-07
2.8403,2009-09-08
2.8363,2009-09-09
2.8651,2009-09-10
2.8675,2009-09-11
2.9183,2009-09-14
2.8514,2009-09-15
2.8239,2009-09-16
2.7969,2009-09-17
2.8228,2009-09-18
2.8295,2009-09-21
2.8094,2009-09-22
2.8214,2009-09-23
2.8309,2009-09-24
2.8684,2009-09-25
2.8896,2009-09-28
2.896,2009-10-01
2.9237,2009-10-02
2.8851,2009-10-05
2.8374,2009-10-06
2.8477,2009-10-07
2.8659,2009-10-08
2.896,2009-10-09
2.8937,2009-10-12
2.8534,2009-10-13
2.8251,2009-10-14
2.8075,2009-10-15
2.8248,2009-10-16
2.8113,2009-10-19
2.7916,2009-10-20
2.7772,2009-10-21
2.8044,2009-10-22
2.7816,2009-10-23
2.775,2009-10-26
2.823,2009-10-27
2.8779,2009-10-28
2.8767,2009-11-02
2.9195,2009-11-03
2.8908,2009-11-04
2.8754,2009-11-05
2.8485,2009-11-06
2.8195,2009-11-09
2.8031,2009-11-10
2.7715,2009-11-12
2.7631,2009-11-13
2.74,2009-11-16
2.7415,2009-11-17
2.7367,2009-11-18
2.777,2009-11-19
2.7875,2009-11-20
2.7517,2009-11-23
2.7588,2009-11-24
2.7364,2009-11-25
2.7422,2009-11-26
2.8051,2009-11-27
2.7392,2009-12-01
2.7185,2009-12-02
2.7093,2009-12-03
2.7166,2009-12-04
2.7479,2009-12-07
2.7435,2009-12-08
2.7966,2009-12-09
2.8168,2009-12-10
2.805,2009-12-11
2.8248,2009-12-14
2.8635,2009-12-15
2.8891,2009-12-16
2.9105,2009-12-17
2.9038,2009-12-18
2.9268,2009-12-21
2.9232,2009-12-22
2.9293,2009-12-23
2.8955,2009-12-24
2.891,2009-12-28
