exchange_rates,dates
3.7627,2007-09-24
3.768,2007-09-25
3.7788,2007-09-26
3.778,2007-09-27
3.7775,2007-09-28
3.768,2007-10-01
3.7685,2007-10-02
3.769,2007-10-03
3.774,2007-10-04
3.765,2007-10-05
3.7534,2007-10-08
3.7555,2007-10-09
3.7464,2007-10-10
3.7474,2007-10-11
3.731,2007-10-12
3.7187,2007-10-15
3.719,2007-10-16
3.7095,2007-10-17
3.7078,2007-10-18
3.6792,2007-10-19
3.6835,2007-10-22
3.6566,2007-10-23
3.6555,2007-10-24
3.6436,2007-10-25
3.6247,2007-10-26
3.6467,2007-11-02
3.6446,2007-11-05
3.6339,2007-11-06
3.6238,2007-11-07
3.6419,2007-11-08
3.6235,2007-11-09
3.639,2007-11-12
3.6469,2007-11-13
3.6345,2007-11-14
3.6648,2007-11-15
3.672,2007-11-16
3.667,2007-11-19
3.6848,2007-11-20
3.686,2007-11-21
3.6855,2007-11-22
3.6855,2007-11-23
3.6754,2007-11-26
3.6912,2007-11-27
3.6649,2007-11-28
3.6195,2007-12-03
3.6169,2007-12-04
3.6075,2007-12-05
3.5818,2007-12-06
3.5865,2007-12-07
3.5739,2007-12-10
3.5699,2007-12-11
3.5773,2007-12-12
3.582,2007-12-13
3.6017,2007-12-14
3.6235,2007-12-17
3.6162,2007-12-18
3.6159,2007-12-19
3.623,2007-12-20
3.618,2007-12-21
3.6115,2007-12-24
3.6168,2007-12-27
3.6062,2007-12-28
3.5975,2008-01-02
3.6125,2008-01-03
3.6075,2008-01-04
3.601,2008-01-07
3.6008,2008-01-08
3.594,2008-01-09
3.593,2008-01-10
3.581,2008-01-11
3.5825,2008-01-14
3.5735,2008-01-15
3.595,2008-01-16
3.5977,2008-01-17
3.625,2008-01-18
3.6395,2008-01-21
3.6577,2008-01-22
3.628,2008-01-23
3.6225,2008-01-24
3.6135,2008-01-25
3.6245,2008-01-28
3.6025,2008-02-01
3.567,2008-02-04
3.5748,2008-02-05
3.5905,2008-02-06
3.5979,2008-02-07
3.6185,2008-02-08
3.6229,2008-02-11
3.612,2008-02-12
3.5987,2008-02-13
3.587,2008-02-14
3.5902,2008-02-15
3.5793,2008-02-18
3.5759,2008-02-19
3.5838,2008-02-20
3.5761,2008-02-21
3.5725,2008-02-22
3.563,2008-02-25
3.5318,2008-02-26
3.5395,2008-02-27
3.5219,2008-02-28
3.5356,2008-03-03
3.5221,2008-03-04
3.529,2008-03-05
3.5379,2008-03-06
3.5702,2008-03-07
3.57,2008-03-10
3.5458,2008-03-11
3.528,2008-03-12
3.5445,2008-03-13
3.5307,2008-03-14
3.5613,2008-03-17
3.542,2008-03-18
3.537,2008-03-19
3.5333,2008-03-20
3.5336,2008-03-21
3.528,2008-03-25
3.5346,2008-03-26
3.526,2008-03-27
3.527,2008-03-28
3.511,2008-04-01
3.4949,2008-04-02
3.4815,2008-04-03
3.4828,2008-04-04
3.4639,2008-04-07
3.4689,2008-04-08
3.458,2008-04-09
3.452,2008-04-10
3.42,2008-04-11
3.4295,2008-04-14
3.4118,2008-04-15
3.4095,2008-04-16
3.4305,2008-04-17
3.4295,2008-04-18
3.4258,2008-04-21
3.4178,2008-04-22
3.4074,2008-04-23
3.4182,2008-04-24
3.4352,2008-04-25
3.4416,2008-04-28
3.4518,2008-05-02
3.44,2008-05-05
3.4385,2008-05-06
3.4285,2008-05-07
3.4217,2008-05-08
3.4054,2008-05-09
3.3945,2008-05-12
3.3846,2008-05-13
3.3934,2008-05-14
3.401,2008-05-15
3.3884,2008-05-16
3.3827,2008-05-19
3.393,2008-05-20
3.3836,2008-05-21
3.4095,2008-05-23
3.4044,2008-05-26
3.4015,2008-05-27
3.3973,2008-05-28
3.3836,2008-06-02
3.3745,2008-06-03
3.3763,2008-06-04
3.3708,2008-06-05
3.389,2008-06-06
3.3923,2008-06-09
3.3785,2008-06-10
3.3734,2008-06-11
3.3863,2008-06-12
3.3915,2008-06-13
3.387,2008-06-16
3.3852,2008-06-17
3.3765,2008-06-18
3.3685,2008-06-19
3.3662,2008-06-20
3.3657,2008-06-23
3.3635,2008-06-24
3.3585,2008-06-25
3.3585,2008-06-26
3.3694,2008-06-27
3.3543,2008-07-01
3.3558,2008-07-02
3.3559,2008-07-03
3.3273,2008-07-04
3.3155,2008-07-07
3.3052,2008-07-08
3.2841,2008-07-09
3.2736,2008-07-10
3.269,2008-07-11
3.2564,2008-07-14
3.2602,2008-07-15
3.2301,2008-07-16
3.2245,2008-07-17
3.2205,2008-07-18
3.2146,2008-07-21
3.223,2008-07-22
3.2603,2008-07-23
3.237,2008-07-24
3.206,2008-07-25
3.208,2008-07-28
3.217,2008-08-01
3.21,2008-08-04
3.2192,2008-08-05
3.2305,2008-08-06
3.246,2008-08-07
3.26,2008-08-08
3.259,2008-08-11
3.2835,2008-08-12
3.269,2008-08-13
3.3137,2008-08-14
3.3335,2008-08-18
3.3355,2008-08-19
3.3083,2008-08-20
3.316,2008-08-21
3.3022,2008-08-22
3.3127,2008-08-25
3.312,2008-08-26
3.3275,2008-08-27
3.3485,2008-08-28
3.336,2008-09-01
3.3553,2008-09-02
3.367,2008-09-03
3.38,2008-09-04
3.4325,2008-09-05
3.4674,2008-09-08
3.4677,2008-09-09
3.467,2008-09-10
3.4106,2008-09-11
3.3595,2008-09-12
3.3618,2008-09-15
3.3861,2008-09-16
3.3363,2008-09-17
3.371,2008-09-18
3.3163,2008-09-19
3.275,2008-09-22
3.3099,2008-09-23
3.3094,2008-09-24
3.334,2008-09-25
3.3575,2008-09-26
3.3775,2008-10-01
3.4025,2008-10-02
3.4188,2008-10-03
3.437,2008-10-06
3.4515,2008-10-07
3.4923,2008-10-08
3.4161,2008-10-09
3.5548,2008-10-10
3.5484,2008-10-13
3.4959,2008-10-14
3.5304,2008-10-15
3.5506,2008-10-16
3.5653,2008-10-17
3.5515,2008-10-20
3.5962,2008-10-21
3.7139,2008-10-22
3.8212,2008-10-23
3.9262,2008-10-24
3.8275,2008-10-27
3.7128,2008-10-28
3.5565,2008-11-03
3.5498,2008-11-04
3.5046,2008-11-05
3.5603,2008-11-06
3.6474,2008-11-07
3.6427,2008-11-10
3.7693,2008-11-12
3.7502,2008-11-13
3.7348,2008-11-14
3.7277,2008-11-17
3.8623,2008-11-18
3.8444,2008-11-19
3.862,2008-11-20
3.7984,2008-11-21
3.8824,2008-11-24
3.8411,2008-11-25
3.7888,2008-11-26
3.7578,2008-11-27
3.7572,2008-11-28
3.8432,2008-12-01
3.834,2008-12-02
3.8457,2008-12-03
3.8824,2008-12-04
3.8881,2008-12-05
3.8686,2008-12-08
3.9323,2008-12-09
3.9589,2008-12-10
3.9703,2008-12-11
3.9689,2008-12-12
3.9804,2008-12-15
4.0489,2008-12-16
4.0834,2008-12-17
4.174,2008-12-18
4.1132,2008-12-19
4.1037,2008-12-22
4.1176,2008-12-23
4.1025,2008-12-24
4.1721,2009-01-02
4.1137,2009-01-05
4.0613,2009-01-06
3.917,2009-01-07
4.0159,2009-01-08
4.0478,2009-01-09
4.0344,2009-01-12
4.1435,2009-01-13
4.1368,2009-01-14
4.2256,2009-01-15
4.1522,2009-01-16
4.3113,2009-01-19
4.328,2009-01-20
4.3305,2009-01-21
4.3094,2009-01-22
4.3957,2009-01-23
4.3863,2009-01-26
4.3214,2009-01-27
4.3789,2009-01-28
4.4366,2009-02-02
4.5147,2009-02-03
4.6747,2009-02-04
4.6455,2009-02-05
4.5634,2009-02-06
4.5475,2009-02-09
4.4774,2009-02-10
4.5318,2009-02-11
4.598,2009-02-12
4.6393,2009-02-13
4.7687,2009-02-16
4.8324,2009-02-17
4.8999,2009-02-18
4.6801,2009-02-19
4.7715,2009-02-20
4.7085,2009-02-23
4.678,2009-02-24
4.659,2009-02-25
4.7068,2009-02-26
4.6578,2009-02-27
4.7483,2009-03-02
4.7443,2009-03-03
4.7432,2009-03-04
4.6955,2009-03-05
4.7493,2009-03-06
4.7266,2009-03-09
4.7297,2009-03-10
4.605,2009-03-11
4.6197,2009-03-12
4.4833,2009-03-13
4.494,2009-03-16
4.4653,2009-03-17
4.5313,2009-03-18
4.5352,2009-03-19
4.6446,2009-03-20
4.5748,2009-03-23
4.5308,2009-03-24
4.5555,2009-03-25
4.5593,2009-03-26
4.5883,2009-03-27
4.6462,2009-04-01
4.4895,2009-04-02
4.4523,2009-04-03
4.4135,2009-04-06
4.5101,2009-04-07
4.5039,2009-04-08
4.4408,2009-04-09
4.3635,2009-04-10
4.3856,2009-04-14
4.2351,2009-04-15
4.2965,2009-04-16
4.2848,2009-04-17
4.3592,2009-04-20
4.4289,2009-04-21
4.4212,2009-04-22
4.4147,2009-04-23
4.4763,2009-04-24
4.538,2009-04-27
4.5678,2009-04-28
4.3913,2009-05-04
4.3513,2009-05-05
4.3933,2009-05-06
4.3362,2009-05-07
4.3511,2009-05-08
4.3724,2009-05-11
4.3998,2009-05-12
4.3943,2009-05-13
4.4757,2009-05-14
4.4762,2009-05-15
4.4773,2009-05-18
4.3821,2009-05-19
4.3573,2009-05-20
4.4079,2009-05-21
4.4016,2009-05-22
4.4135,2009-05-25
4.4386,2009-05-26
4.4313,2009-05-27
4.4876,2009-05-28
4.4447,2009-06-01
4.4846,2009-06-02
4.4872,2009-06-03
4.5048,2009-06-04
4.5365,2009-06-05
4.5353,2009-06-08
4.5118,2009-06-09
4.4729,2009-06-10
4.4615,2009-06-12
4.5009,2009-06-15
4.5373,2009-06-16
4.5153,2009-06-17
4.5462,2009-06-18
4.5444,2009-06-19
4.5037,2009-06-22
4.5518,2009-06-23
4.5476,2009-06-24
4.5166,2009-06-25
4.5073,2009-06-26
4.4157,2009-07-01
4.3719,2009-07-02
4.3731,2009-07-03
4.384,2009-07-06
4.3712,2009-07-07
4.4241,2009-07-08
4.3577,2009-07-09
4.3711,2009-07-10
4.4045,2009-07-13
4.3613,2009-07-14
4.2906,2009-07-15
4.2994,2009-07-16
4.3184,2009-07-17
4.3006,2009-07-20
4.2681,2009-07-21
4.2703,2009-07-22
4.2443,2009-07-23
4.2139,2009-07-24
4.1626,2009-07-27
4.1726,2009-07-28
4.1178,2009-08-03
4.1035,2009-08-04
4.109,2009-08-05
4.1363,2009-08-06
4.1688,2009-08-07
4.1053,2009-08-10
4.1319,2009-08-11
4.2046,2009-08-12
4.1206,2009-08-13
4.119,2009-08-14
4.1942,2009-08-17
4.1755,2009-08-18
4.18,2009-08-19
4.1395,2009-08-20
4.1241,2009-08-21
4.1163,2009-08-24
4.0996,2009-08-25
4.0883,2009-08-26
4.1277,2009-08-27
4.0854,2009-08-28
4.1025,2009-09-01
4.1823,2009-09-02
4.1387,2009-09-03
4.1221,2009-09-04
4.1249,2009-09-07
4.0969,2009-09-08
4.1095,2009-09-09
4.1699,2009-09-10
4.1858,2009-09-11
4.2461,2009-09-14
4.164,2009-09-15
4.1501,2009-09-16
4.1204,2009-09-17
4.1447,2009-09-18
4.1498,2009-09-21
4.1565,2009-09-22
4.1742,2009-09-23
4.178,2009-09-24
4.2114,2009-09-25
4.2268,2009-09-28
4.2228,2009-10-01
4.254,2009-10-02
4.2165,2009-10-05
4.178,2009-10-06
4.1937,2009-10-07
4.2351,2009-10-08
4.264,2009-10-09
4.2602,2009-10-12
4.2215,2009-10-13
4.209,2009-10-14
4.1958,2009-10-15
4.2078,2009-10-16
4.1988,2009-10-19
4.1759,2009-10-20
4.1518,2009-10-21
4.1956,2009-10-22
4.179,2009-10-23
4.1721,2009-10-26
4.2013,2009-10-27
4.254,2009-10-28
4.25,2009-11-02
4.2907,2009-11-03
4.2662,2009-11-04
4.268,2009-11-05
4.2437,2009-11-06
4.2245,2009-11-09
4.2043,2009-11-10
4.142,2009-11-12
4.1135,2009-11-13
4.1008,2009-11-16
4.0967,2009-11-17
4.0909,2009-11-18
4.1288,2009-11-19
4.1485,2009-11-20
4.1201,2009-11-23
4.121,2009-11-24
4.1143,2009-11-25
4.1341,2009-11-26
4.1808,2009-11-27
4.1264,2009-12-01
4.1044,2009-12-02
4.0954,2009-12-03
4.0946,2009-12-04
4.066,2009-12-07
4.0725,2009-12-08
4.1266,2009-12-09
4.1437,2009-12-10
4.139,2009-12-11
4.141,2009-12-14
4.1667,2009-12-15
4.2028,2009-12-16
4.1818,2009-12-17
4.1806,2009-12-18
4.1862,2009-12-21
4.1857,2009-12-22
4.1729,2009-12-23
4.1654,2009-12-24
4.1606,2009-12-28
