exchange_rates,dates
5.5306,2007-05-09
5.5071,2007-05-10
5.5555,2007-05-11
5.5022,2007-05-14
5.515,2007-05-15
5.5216,2007-05-16
5.536,2007-05-17
5.539,2007-05-18
5.5164,2007-05-21
5.5281,2007-05-22
5.5866,2007-05-23
5.6121,2007-05-24
5.6322,2007-05-25
5.6073,2007-05-28
5.6144,2007-06-01
5.5975,2007-06-04
5.6129,2007-06-05
5.6303,2007-06-06
5.6616,2007-06-08
5.6581,2007-06-11
5.6566,2007-06-12
5.704,2007-06-13
5.6574,2007-06-14
5.6399,2007-06-15
5.6252,2007-06-18
5.6352,2007-06-19
5.611,2007-06-20
5.6463,2007-06-21
5.6305,2007-06-22
5.6315,2007-06-25
5.6381,2007-06-26
5.6507,2007-06-27
5.618,2007-06-28
5.5688,2007-07-02
5.5717,2007-07-03
5.5717,2007-07-04
5.5641,2007-07-05
5.5781,2007-07-06
5.5452,2007-07-09
5.5629,2007-07-10
5.5702,2007-07-11
5.5434,2007-07-12
5.5185,2007-07-13
5.5427,2007-07-16
5.564,2007-07-17
5.5979,2007-07-18
5.5646,2007-07-19
5.5885,2007-07-20
5.6079,2007-07-23
5.6107,2007-07-24
5.6534,2007-07-25
5.6789,2007-07-26
5.6765,2007-07-27
5.6486,2007-08-01
5.636,2007-08-02
5.6228,2007-08-03
5.5998,2007-08-06
5.5612,2007-08-07
5.5557,2007-08-08
5.5755,2007-08-09
5.5765,2007-08-10
5.5756,2007-08-13
5.5744,2007-08-14
5.6556,2007-08-16
5.6415,2007-08-17
5.6333,2007-08-20
5.6554,2007-08-21
5.6463,2007-08-22
5.6498,2007-08-23
5.6591,2007-08-24
5.6524,2007-08-27
5.634,2007-08-28
5.6522,2007-09-03
5.6678,2007-09-04
5.6446,2007-09-05
5.6631,2007-09-06
5.6253,2007-09-07
5.6034,2007-09-10
5.5811,2007-09-11
5.5429,2007-09-12
5.4966,2007-09-13
5.4973,2007-09-14
5.4458,2007-09-17
5.4442,2007-09-18
5.4155,2007-09-19
5.3908,2007-09-20
5.3924,2007-09-21
5.4046,2007-09-24
5.3836,2007-09-25
5.3894,2007-09-26
5.401,2007-09-27
5.4049,2007-09-28
5.4103,2007-10-01
5.413,2007-10-02
5.4176,2007-10-03
5.433,2007-10-04
5.4341,2007-10-05
5.4248,2007-10-08
5.4404,2007-10-09
5.4178,2007-10-10
5.3823,2007-10-11
5.3353,2007-10-12
5.3273,2007-10-15
5.3338,2007-10-16
5.3232,2007-10-17
5.3208,2007-10-18
5.2673,2007-10-19
5.2734,2007-10-22
5.2522,2007-10-23
5.2624,2007-10-24
5.2283,2007-10-25
5.1881,2007-10-26
5.2455,2007-11-02
5.2403,2007-11-05
5.2155,2007-11-06
5.1887,2007-11-07
5.2195,2007-11-08
5.1995,2007-11-09
5.1904,2007-11-12
5.1681,2007-11-13
5.1564,2007-11-14
5.1199,2007-11-15
5.1339,2007-11-16
5.1315,2007-11-19
5.1471,2007-11-20
5.1212,2007-11-21
5.1287,2007-11-22
5.1248,2007-11-23
5.1197,2007-11-26
5.1452,2007-11-27
5.1257,2007-11-28
5.0893,2007-12-03
5.0863,2007-12-04
4.9938,2007-12-05
4.9865,2007-12-06
4.974,2007-12-07
4.9724,2007-12-10
4.9772,2007-12-11
4.9754,2007-12-12
4.9778,2007-12-13
5.0324,2007-12-14
5.0831,2007-12-17
5.0608,2007-12-18
5.041,2007-12-19
5.0298,2007-12-20
4.9972,2007-12-21
4.9718,2007-12-24
4.9685,2007-12-27
4.9087,2007-12-28
4.8714,2008-01-02
4.8461,2008-01-03
4.8488,2008-01-04
4.8358,2008-01-07
4.8456,2008-01-08
4.7971,2008-01-09
4.7974,2008-01-10
4.7277,2008-01-11
4.72,2008-01-14
4.7169,2008-01-15
4.7562,2008-01-16
4.8464,2008-01-17
4.8568,2008-01-18
4.899,2008-01-21
4.9254,2008-01-22
4.8646,2008-01-23
4.8549,2008-01-24
4.8588,2008-01-25
4.8841,2008-01-28
4.8259,2008-02-01
4.7579,2008-02-04
4.7852,2008-02-05
4.8133,2008-02-06
4.8023,2008-02-07
4.8695,2008-02-08
4.8532,2008-02-11
4.8425,2008-02-12
4.8399,2008-02-13
4.8307,2008-02-14
4.8049,2008-02-15
4.7705,2008-02-18
4.7319,2008-02-19
4.7358,2008-02-20
4.74,2008-02-21
4.7337,2008-02-22
4.7267,2008-02-25
4.6785,2008-02-26
4.6769,2008-02-27
4.6207,2008-02-28
4.6284,2008-03-03
4.6001,2008-03-04
4.6013,2008-03-05
4.6027,2008-03-06
4.6681,2008-03-07
4.6869,2008-03-10
4.6378,2008-03-11
4.6121,2008-03-12
4.6297,2008-03-13
4.5998,2008-03-14
4.5489,2008-03-17
4.5087,2008-03-18
4.496,2008-03-19
4.5145,2008-03-20
4.5406,2008-03-21
4.5187,2008-03-25
4.5055,2008-03-26
4.4917,2008-03-27
4.4589,2008-03-28
4.4289,2008-04-01
4.4298,2008-04-02
4.4246,2008-04-03
4.4341,2008-04-04
4.3863,2008-04-07
4.3522,2008-04-08
4.3331,2008-04-09
4.3016,2008-04-10
4.2675,2008-04-11
4.2866,2008-04-14
4.2419,2008-04-15
4.2362,2008-04-16
4.247,2008-04-17
4.2933,2008-04-18
4.2941,2008-04-21
4.2473,2008-04-22
4.2545,2008-04-23
4.2926,2008-04-24
4.3552,2008-04-25
4.3587,2008-04-28
4.4237,2008-05-02
4.383,2008-05-05
4.3594,2008-05-06
4.3396,2008-05-07
4.3731,2008-05-08
4.2981,2008-05-09
4.3056,2008-05-12
4.2619,2008-05-13
4.2772,2008-05-14
4.2671,2008-05-15
4.2611,2008-05-16
4.2451,2008-05-19
4.2636,2008-05-20
4.2298,2008-05-21
4.2852,2008-05-23
4.2757,2008-05-26
4.2636,2008-05-27
4.2787,2008-05-28
4.2711,2008-06-02
4.2513,2008-06-03
4.2719,2008-06-04
4.2574,2008-06-05
4.2501,2008-06-06
4.2388,2008-06-09
4.2604,2008-06-10
4.2556,2008-06-11
4.2791,2008-06-12
4.2911,2008-06-13
4.2944,2008-06-16
4.2878,2008-06-17
4.2581,2008-06-18
4.2791,2008-06-19
4.2643,2008-06-20
4.2635,2008-06-23
4.2495,2008-06-24
4.2423,2008-06-25
4.2376,2008-06-26
4.2446,2008-06-27
4.2529,2008-07-01
4.2174,2008-07-02
4.2001,2008-07-03
4.1985,2008-07-04
4.1778,2008-07-07
4.1564,2008-07-08
4.1265,2008-07-09
4.1139,2008-07-10
4.0952,2008-07-11
4.0686,2008-07-14
4.1019,2008-07-15
4.0651,2008-07-16
4.0657,2008-07-17
4.0489,2008-07-18
4.0336,2008-07-21
4.0563,2008-07-22
4.1298,2008-07-23
4.1047,2008-07-24
4.0621,2008-07-25
4.0526,2008-07-28
4.0879,2008-08-01
4.0558,2008-08-04
4.0641,2008-08-05
4.0781,2008-08-06
4.0905,2008-08-07
4.1439,2008-08-08
4.1603,2008-08-11
4.1908,2008-08-12
4.1609,2008-08-13
4.164,2008-08-14
4.2235,2008-08-18
4.2222,2008-08-19
4.1735,2008-08-20
4.1904,2008-08-21
4.1386,2008-08-22
4.151,2008-08-25
4.1689,2008-08-26
4.1708,2008-08-27
4.1702,2008-08-28
4.1101,2008-09-01
4.1299,2008-09-02
4.1427,2008-09-03
4.1511,2008-09-04
4.2495,2008-09-05
4.3068,2008-09-08
4.3106,2008-09-09
4.3246,2008-09-10
4.2936,2008-09-11
4.2168,2008-09-12
4.2345,2008-09-15
4.2592,2008-09-16
4.1863,2008-09-17
4.2609,2008-09-18
4.1994,2008-09-19
4.1429,2008-09-22
4.17,2008-09-23
4.1875,2008-09-24
4.2179,2008-09-25
4.2283,2008-09-26
4.2524,2008-10-01
4.3201,2008-10-02
4.3607,2008-10-03
4.446,2008-10-06
4.423,2008-10-07
4.4888,2008-10-08
4.2991,2008-10-09
4.4244,2008-10-10
4.4679,2008-10-13
4.4865,2008-10-14
4.5357,2008-10-15
4.5503,2008-10-16
4.588,2008-10-17
4.5998,2008-10-20
4.634,2008-10-21
4.7221,2008-10-22
4.8579,2008-10-23
4.8532,2008-10-24
4.7297,2008-10-27
4.6372,2008-10-28
4.4902,2008-11-03
4.4124,2008-11-04
4.3155,2008-11-05
4.3906,2008-11-06
4.4855,2008-11-07
4.4554,2008-11-10
4.6215,2008-11-12
4.4864,2008-11-13
4.3651,2008-11-14
4.3928,2008-11-17
4.5868,2008-11-18
4.562,2008-11-19
4.5818,2008-11-20
4.5117,2008-11-21
4.5913,2008-11-24
4.5176,2008-11-25
4.4947,2008-11-26
4.4891,2008-11-27
4.4943,2008-11-28
4.5927,2008-12-01
4.5085,2008-12-02
4.4684,2008-12-03
4.4795,2008-12-04
4.474,2008-12-05
4.49,2008-12-08
4.5137,2008-12-09
4.5232,2008-12-10
4.5166,2008-12-11
4.4387,2008-12-12
4.4303,2008-12-15
4.5184,2008-12-16
4.4924,2008-12-17
4.4155,2008-12-18
4.3898,2008-12-19
4.3334,2008-12-22
4.3646,2008-12-23
4.33,2008-12-24
4.3541,2009-01-02
4.3568,2009-01-05
4.4398,2009-01-06
4.2748,2009-01-07
4.4552,2009-01-08
4.4816,2009-01-09
4.51,2009-01-12
4.5747,2009-01-13
4.5442,2009-01-14
4.6883,2009-01-15
4.682,2009-01-16
4.767,2009-01-19
4.6661,2009-01-20
4.6293,2009-01-21
4.5862,2009-01-22
4.6624,2009-01-23
4.6519,2009-01-26
4.6144,2009-01-27
4.712,2009-01-28
4.9455,2009-02-02
5.0027,2009-02-03
5.2013,2009-02-04
5.2279,2009-02-05
5.2231,2009-02-06
5.2174,2009-02-09
5.1299,2009-02-10
5.0708,2009-02-11
5.0706,2009-02-12
5.238,2009-02-13
5.3195,2009-02-16
5.4404,2009-02-17
5.5154,2009-02-18
5.3053,2009-02-19
5.4007,2009-02-20
5.3273,2009-02-23
5.3027,2009-02-24
5.2727,2009-02-25
5.2613,2009-02-26
5.2182,2009-02-27
5.349,2009-03-02
5.2911,2009-03-03
5.3258,2009-03-04
5.2889,2009-03-05
5.324,2009-03-06
5.2262,2009-03-09
5.1626,2009-03-10
4.9908,2009-03-11
4.9848,2009-03-12
4.8726,2009-03-13
4.908,2009-03-16
4.8268,2009-03-17
4.8349,2009-03-18
4.8053,2009-03-19
4.9327,2009-03-20
4.8774,2009-03-23
4.9168,2009-03-24
4.9369,2009-03-25
4.8938,2009-03-26
4.8858,2009-03-27
5.0645,2009-04-01
4.9295,2009-04-02
4.8934,2009-04-03
4.8647,2009-04-06
4.9638,2009-04-07
5.0032,2009-04-08
4.8929,2009-04-09
4.8605,2009-04-10
4.9072,2009-04-14
4.7738,2009-04-15
4.8763,2009-04-16
4.8569,2009-04-17
4.8991,2009-04-20
4.9755,2009-04-21
4.9716,2009-04-22
4.9326,2009-04-23
4.9407,2009-04-24
5.0182,2009-04-27
5.1134,2009-04-28
4.9158,2009-05-04
4.9115,2009-05-05
4.978,2009-05-06
4.932,2009-05-07
4.8768,2009-05-08
4.8647,2009-05-11
4.9168,2009-05-12
4.9189,2009-05-13
4.9799,2009-05-14
5.0097,2009-05-15
5.0717,2009-05-18
4.9729,2009-05-19
4.9537,2009-05-20
4.9841,2009-05-21
4.9916,2009-05-22
5.0116,2009-05-25
5.0447,2009-05-26
5.0759,2009-05-27
5.1605,2009-05-28
5.1174,2009-06-01
5.2026,2009-06-02
5.2259,2009-06-03
5.1976,2009-06-04
5.1298,2009-06-05
5.1761,2009-06-08
5.2293,2009-06-09
5.1923,2009-06-10
5.2298,2009-06-12
5.3177,2009-06-15
5.3686,2009-06-16
5.3159,2009-06-17
5.307,2009-06-18
5.3536,2009-06-19
5.3371,2009-06-22
5.3178,2009-06-23
5.3376,2009-06-24
5.2736,2009-06-25
5.2878,2009-06-26
5.1573,2009-07-01
5.0727,2009-07-02
5.1117,2009-07-03
5.0758,2009-07-06
5.0719,2009-07-07
5.1205,2009-07-08
5.0439,2009-07-09
5.1172,2009-07-10
5.0731,2009-07-13
5.0843,2009-07-14
4.9978,2009-07-15
5.0028,2009-07-16
4.9955,2009-07-17
4.9862,2009-07-20
4.9328,2009-07-21
4.9279,2009-07-22
4.9295,2009-07-23
4.8778,2009-07-24
4.8131,2009-07-27
4.8316,2009-07-28
4.857,2009-08-03
4.8353,2009-08-04
4.8518,2009-08-05
4.8786,2009-08-06
4.8531,2009-08-07
4.8128,2009-08-10
4.7992,2009-08-11
4.8973,2009-08-12
4.7867,2009-08-13
4.7729,2009-08-14
4.8583,2009-08-17
4.8564,2009-08-18
4.8599,2009-08-19
4.8095,2009-08-20
4.7576,2009-08-21
4.7445,2009-08-24
4.6963,2009-08-25
4.6569,2009-08-26
4.6951,2009-08-27
4.6459,2009-08-28
4.6487,2009-09-01
4.7488,2009-09-02
4.7351,2009-09-03
4.7212,2009-09-04
4.7209,2009-09-07
4.6894,2009-09-08
4.6696,2009-09-09
4.7326,2009-09-10
4.7953,2009-09-11
4.8306,2009-09-14
4.741,2009-09-15
4.6547,2009-09-16
4.6198,2009-09-17
4.6145,2009-09-18
4.5763,2009-09-21
4.5885,2009-09-22
4.6365,2009-09-23
4.5945,2009-09-24
4.5941,2009-09-25
4.5948,2009-09-28
4.6234,2009-10-01
4.6492,2009-10-02
4.6097,2009-10-05
4.5261,2009-10-06
4.5303,2009-10-07
4.5991,2009-10-08
4.6197,2009-10-09
4.5683,2009-10-12
4.4917,2009-10-13
4.5188,2009-10-14
4.548,2009-10-15
4.6222,2009-10-16
4.5808,2009-10-19
4.5778,2009-10-20
4.5991,2009-10-21
4.6345,2009-10-22
4.571,2009-10-23
4.5307,2009-10-26
4.629,2009-10-27
4.7011,2009-10-28
4.7175,2009-11-02
4.7579,2009-11-03
4.783,2009-11-04
4.7557,2009-11-05
4.7307,2009-11-06
4.7453,2009-11-09
4.6795,2009-11-10
4.5882,2009-11-12
4.6121,2009-11-13
4.5732,2009-11-16
4.6212,2009-11-17
4.6053,2009-11-18
4.6352,2009-11-19
4.6187,2009-11-20
4.5733,2009-11-23
4.5556,2009-11-24
4.5699,2009-11-25
4.5355,2009-11-26
4.6036,2009-11-27
4.5278,2009-12-01
4.5265,2009-12-02
4.5138,2009-12-03
4.5159,2009-12-04
4.4916,2009-12-07
4.4817,2009-12-08
4.5525,2009-12-09
4.5837,2009-12-10
4.5783,2009-12-11
4.5863,2009-12-14
4.66,2009-12-15
4.7043,2009-12-16
4.6939,2009-12-17
4.7097,2009-12-18
4.7155,2009-12-21
4.6883,2009-12-22
4.6703,2009-12-23
4.6357,2009-12-24
4.6206,2009-12-28
